order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,unit_price,total_price,payment_method,country,city,status,update_time
6368.0,1737,Ana Sánchez,115,Reloj Casio,Accesorios,2023-11-19,5.0,336.9,1684.5,Bizum,spain,Roma,Pendiente,2023-11-19 05:00:00
6369.0,1461,LAURA TORRES,141,Reloj Casio,tecnologia,11-28-2023,3.0,1012.4,3037.2,Tarjeta,France,Valencia,Entregado,2023-11-28 06:00:00
6370.0,1773,juan pérez,62,Aspiradora Dyson,Hogar,04/11/2024,3.0,1662.1,4986.3,Tarjeta,FR,Lyon,Pendiente,2024-11-04 16:00:00
6371.0,1965,Lucía Fernández,149,iPhone 13,Tecnología,03-05-2024,1.0,1331.38,1331.38,Tarjeta,España,Paris,Pendiente,2024-03-05 06:00:00
6372.0,1215,Lucía Fernández,164,Cafetera Philips,Hogar,12-27-2023,4.0,"683,35",,Transferencia,DE,Lyon,Entregado,2023-12-27 01:00:00
6373.0,1621,pedro lópez,194,Reloj Casio,Accesorios,07/09/2024,2.0,1871.69,3743.38,Tarjeta,FR,Valencia,Cancelado,2024-09-07 15:00:00
6374.0,1326,Carlos Ruiz,178,Mochila North Face,Accesorios,27/04/2023,5.0,1825.29,9126.45,Bizum,France,Roma,Entregado,2023-04-27 22:00:00
6375.0,1365,Carlos Ruiz,34,Bolso Gucci,Moda,12-09-2023,5.0,426.6,2470.0182569481117,Bizum,ES,Lyon,Cancelado,2023-12-09 09:00:00
6376.0,1972,María García,79,Cafetera Philips,Hogar,2024-10-28,4.0,88.44,353.76,Tarjeta,France,Valencia,Entregado,2024-10-28 16:00:00
6377.0,1044,Carlos Ruiz,22,Monitor LG,Tecnología,2023-10-09,1.0,1485.2,1485.2,PayPal,Germany,Valencia,Pendiente,2023-10-09 00:00:00
6378.0,1299,carlos ruiz,149,Zapatillas Nike,Moda,2023-09-28,3.0,1656.94,4970.82,Tarjeta,Italy,Roma,Pendiente,2023-09-28 16:00:00
6379.0,1247,ANA SÁNCHEZ,67,Reloj Casio,Accesorios,2023-05-15,5.0,1936.05,9680.25,Bizum,FR,Roma,Cancelado,2023-05-15 10:00:00
6380.0,1969,lucía fernández,113,Camiseta Adidas,Moda,2024-04-29,1.0,1780.77,1780.77,Tarjeta,España,Roma,Cancelado,2024-04-29 02:00:00
6381.0,1997,Pedro López,151,iPhone 13,Tecnología,2023-10-31,5.0,1205.06,6025.3,Transferencia,Germany,Berlín,Cancelado,2023-10-31 04:00:00
6382.0,1936,Lucía Fernández,68,iPhone 13,Tecnología,09-12-2023,2.0,1064.8,2371.576898271808,Bizum,Germany,Berlín,Cancelado,2023-09-12 14:00:00
6383.0,1685,LUCÍA FERNÁNDEZ,38,Monitor LG,Tecnología,2024-02-03,1.0,65.4,65.4,Tarjeta,spain,Barcelona,Pendiente,2024-02-03 06:00:00
6384.0,1413,María García,114,Teclado Logitech,Tecnología,2023-12-09,3.0,$500.85,,Bizum,France,Valencia,Cancelado,2023-12-09 19:00:00
6385.0,1515,CARLOS RUIZ,40,Samsung Galaxy,tecnologia,02-13-2023,1.0,924.63,924.63,Tarjeta,ES,Paris,Cancelado,2023-02-13 13:00:00
6386.0,1101,lucía fernández,46,Cafetera Philips,Hogar,01/05/2024,4.0,1260.72,5042.88,Bizum,IT,Barcelona,Pendiente,2024-05-01 11:00:00
6387.0,1339,Laura Torres,164,Silla Gaming,Hogar,2023-03-16,3.0,1118.93,3356.79,Bizum,IT,Valencia,Entregado,2023-03-16 11:00:00
6388.0,1322,Lucía Fernández,53,Zapatillas Nike,hogar,2023-05-04,2.0,$1487.85,,Transferencia,spain,Berlín,Pendiente,2023-05-04 09:00:00
6389.0,1898,Carlos Ruiz,74,Silla Gaming,Hogar,11-16-2024,4.0,$566.74,,Tarjeta,España,Lyon,Pendiente,2024-11-16 09:00:00
6390.0,1441,Lucía Fernández,22,Cafetera Philips,Hogar,24/11/2023,4.0,1134.26,4315.067588302724,Tarjeta,Germany,Roma,Cancelado,2023-11-24 06:00:00
6391.0,1562,Carlos Ruiz,40,Monitor LG,tech,07-07-2023,5.0,185.4,927.0,Tarjeta,IT,Hamburgo,Entregado,2023-07-07 00:00:00
6392.0,1848,Laura Torres,162,Cafetera Philips,Hogar,01-07-2023,2.0,833.19,1666.38,Bizum,Germany,Berlín,Pendiente,2023-01-07 18:00:00
6393.0,1544,Laura Torres,171,Samsung Galaxy,Tecnología,2024-10-21,1.0,1502.82,1695.9011760975347,Bizum,ES,Paris,Pendiente,2024-10-21 20:00:00
,1337,Carlos Ruiz,87,Mochila North Face,Accesorios,06-15-2024,3.0,1389.87,4169.61,Bizum,ES,Berlín,Entregado,2024-06-15 12:00:00
6395.0,1378,Juan Pérez,155,MacBook Pro,Tecnología,12/07/2024,4.0,$1981.38,,Tarjeta,Germany,Berlín,Cancelado,2024-07-12 02:00:00
6396.0,1740,PEDRO LÓPEZ,189,Bolso Gucci,Moda,02-22-2023,1.0,563.0,563.0,Bizum,Italy,Roma,Cancelado,2023-02-22 12:00:00
6397.0,1739,María García,153,Silla Gaming,Hogar,2023-10-26,2.0,"1001,4",,Tarjeta,FR,Roma,Cancelado,2023-10-26 05:00:00
6398.0,1040,carlos ruiz,103,iPhone 13,Tecnología,02/05/2024,1.0,665.77,665.77,Transferencia,DE,Lyon,Cancelado,2024-05-02 05:00:00
6399.0,1033,Juan Pérez,135,Monitor LG,Tecnología,03-21-2024,2.0,886.8,1773.6,Bizum,France,Valencia,Pendiente,2024-03-21 16:00:00
6400.0,1928,Carlos Ruiz,155,Monitor LG,Tecnología,09/10/2024,5.0,1715.33,8576.65,Bizum,France,Roma,Cancelado,2024-10-09 15:00:00
6401.0,1600,Laura Torres,174,MacBook Pro,Tecnología,06/07/2024,5.0,1371.58,6857.9,PayPal,IT,Madrid,Pendiente,2024-07-06 19:00:00
6402.0,1559,María García,149,Camiseta Adidas,Moda,22/10/2024,3.0,1766.06,5298.18,Bizum,Germany,Roma,Entregado,2024-10-22 11:00:00
6403.0,1108,david gómez,11,MacBook Pro,moda,2024-09-12,5.0,414.99,2074.95,Bizum,Germany,Lyon,Cancelado,2024-09-12 14:00:00
6404.0,1014,david gómez,196,Teclado Logitech,Tecnología,2023-04-14,2.0,1747.99,3495.98,Tarjeta,FR,Roma,Cancelado,2023-04-14 23:00:00
6405.0,1794,LUCÍA FERNÁNDEZ,147,Teclado Logitech,Tecnología,2023-02-01,5.0,128.93,644.65,Bizum,España,Paris,Pendiente,2023-02-01 03:00:00
6406.0,1842,Lucía Fernández,189,Aspiradora Dyson,hogar,27/05/2024,1.0,1778.31,1778.31,Bizum,Italy,Paris,Entregado,2024-05-27 21:00:00
6407.0,1693,Carlos Ruiz,85,AirPods,Tecnología,2024-02-03,3.0,664.86,1994.58,Transferencia,España,Lyon,Cancelado,2024-02-03 02:00:00
6408.0,1672,María García,11,iPhone 13,Tecnología,10-01-2023,5.0,636.03,3180.15,PayPal,IT,Barcelona,Pendiente,2023-10-01 23:00:00
6409.0,1336,María García,81,iPhone 13,Tecnología,08-25-2024,1.0,1029.06,1029.06,Bizum,ES,Milán,Pendiente,2024-08-25 18:00:00
6410.0,1374,Ana Sánchez,184,Teclado Logitech,Tecnología,03-18-2024,1.0,"1881,97",,Tarjeta,Germany,Paris,Entregado,2024-03-18 07:00:00
6411.0,1330,Laura Torres,180,Zapatillas Nike,Moda,03-24-2023,3.0,105.08,315.24,Tarjeta,spain,Lyon,Pendiente,2023-03-24 22:00:00
6412.0,1058,carlos ruiz,5,Reloj Casio,Accesorios,07-31-2023,2.0,710.94,1421.88,Bizum,DE,Madrid,Cancelado,2023-07-31 22:00:00
6413.0,1716,LAURA TORRES,96,Mochila North Face,Accesorios,2024-06-29,2.0,1714.58,3429.16,Bizum,Italy,Paris,Cancelado,2024-06-29 05:00:00
6414.0,1281,PEDRO LÓPEZ,139,Aspiradora Dyson,Hogar,05-23-2024,2.0,798.15,1596.3,Bizum,IT,Hamburgo,Cancelado,2024-05-23 18:00:00
6415.0,1504,Ana Sánchez,135,Sony Headphones,Tecnología,08-25-2023,5.0,406.32,2031.6,Tarjeta,España,Berlín,Cancelado,2023-08-25 09:00:00
6416.0,1407,juan pérez,68,Reloj Casio,Accesorios,15/10/2024,2.0,855.34,1710.68,Tarjeta,Italy,Paris,Cancelado,2024-10-15 06:00:00
6417.0,1255,juan pérez,77,Bolso Gucci,Moda,07-05-2023,5.0,777.25,3886.25,Tarjeta,España,Lyon,Pendiente,2023-07-05 10:00:00
6418.0,1854,Juan Pérez,194,Zapatillas Nike,Moda,2023-11-07,1.0,1831.68,1831.68,Tarjeta,FR,Lyon,Pendiente,2023-11-07 21:00:00
6419.0,1944,David Gómez,18,MacBook Pro,Tecnología,2024-05-29,3.0,1526.25,4578.75,PayPal,FR,Madrid,Cancelado,2024-05-29 15:00:00
6420.0,1061,Laura Torres,187,Camiseta Adidas,Moda,06/08/2023,1.0,1015.18,1015.18,Transferencia,ES,Paris,Cancelado,2023-08-06 10:00:00
6421.0,1110,Pedro López,121,Mochila North Face,Accesorios,01/07/2024,2.0,1976.86,3953.72,PayPal,France,Paris,Pendiente,2024-07-01 16:00:00
6422.0,1410,María García,35,Zapatillas Nike,tecnologia,2023-08-03,,935.9,,Transferencia,France,Barcelona,Cancelado,2023-08-03 22:00:00
6423.0,1176,Lucía Fernández,53,Reloj Casio,Accesorios,2023-10-27,3.0,125.89,377.67,Transferencia,España,Berlín,Pendiente,2023-10-27 17:00:00
6424.0,1325,Juan Pérez,38,AirPods,Tecnología,2023-10-12,3.0,531.93,1595.79,Bizum,Germany,Madrid,Pendiente,2023-10-12 03:00:00
6425.0,1429,Laura Torres,40,Camiseta Adidas,HOGAR,09-29-2023,3.0,877.78,2633.34,PayPal,DE,Paris,Entregado,2023-09-29 16:00:00
6426.0,1692,Lucía Fernández,128,Zapatillas Nike,Moda,01-14-2023,2.0,322.24,644.48,Transferencia,España,Barcelona,Cancelado,2023-01-14 10:00:00
6427.0,1326,Laura Torres,29,MacBook Pro,Tecnología,09/05/2024,1.0,1895.65,1895.65,Tarjeta,spain,Berlín,Entregado,2024-05-09 11:00:00
6428.0,1801,David Gómez,56,Samsung Galaxy,Tecnología,2024-04-15,2.0,$1536.03,,Transferencia,spain,Barcelona,Cancelado,2024-04-15 23:00:00
6429.0,1972,JUAN PÉREZ,68,Silla Gaming,Hogar,2024-10-18,4.0,543.89,2175.56,PayPal,Italy,Barcelona,Cancelado,2024-10-18 22:00:00
6430.0,1064,DAVID GÓMEZ,192,Bolso Gucci,Moda,10/05/2023,3.0,1185.7,3557.1,Transferencia,Germany,Valencia,Pendiente,2023-05-10 12:00:00
6431.0,1916,Carlos Ruiz,81,Monitor LG,Tecnología,30/08/2024,5.0,$1445.68,,PayPal,ES,Madrid,Entregado,2024-08-30 19:00:00
6432.0,1102,María García,124,Samsung Galaxy,moda,13/02/2024,1.0,1883.15,1883.15,Bizum,España,Paris,Entregado,2024-02-13 20:00:00
6433.0,1842,Pedro López,167,Monitor LG,Tecnología,01/05/2023,1.0,1764.45,1764.45,Tarjeta,ES,Roma,Pendiente,2023-05-01 13:00:00
6434.0,1160,Juan Pérez,55,Bolso Gucci,Moda,12-12-2023,2.0,1035.23,2070.46,Transferencia,spain,Valencia,Pendiente,2023-12-12 20:00:00
6435.0,1763,Lucía Fernández,155,AirPods,Tecnología,03-08-2024,4.0,1551.56,6206.24,Transferencia,España,Milán,Entregado,2024-03-08 02:00:00
,1552,María García,60,Monitor LG,Tecnología,12/09/2023,3.0,1128.67,3386.01,Transferencia,IT,Barcelona,Entregado,2023-09-12 12:00:00
6437.0,1058,Ana Sánchez,39,Reloj Casio,moda,02/03/2023,2.0,$1109.88,,Transferencia,France,Paris,Entregado,2023-03-02 05:00:00
6438.0,1991,JUAN PÉREZ,81,Teclado Logitech,Tecnología,2023-07-30,2.0,238.34,476.68,Transferencia,ES,Milán,Entregado,2023-07-30 11:00:00
6439.0,1169,Pedro López,83,Teclado Logitech,Moda,2024-04-18,4.0,261.01,1044.04,Bizum,IT,Valencia,Entregado,2024-04-18 00:00:00
6440.0,1241,MARÍA GARCÍA,60,Bolso Gucci,Moda,03/06/2023,1.0,1063.77,1063.77,Bizum,Germany,Paris,Pendiente,2023-06-03 22:00:00
6441.0,1830,María García,47,iPhone 13,Tecnología,11/12/2023,1.0,545.03,545.03,Tarjeta,France,Valencia,Cancelado,2023-12-11 08:00:00
6442.0,1598,Ana Sánchez,9,Sony Headphones,Tecnología,2023-07-10,3.0,"51,86",0.0,Tarjeta,IT,Hamburgo,Pendiente,2023-07-10 23:00:00
6443.0,1955,David Gómez,1,Cafetera Philips,Hogar,17/09/2023,4.0,1448.45,5793.8,Transferencia,Germany,Berlín,Cancelado,2023-09-17 08:00:00
6444.0,1062,Pedro López,146,Reloj Casio,Accesorios,2024-11-28,1.0,74.65,63.58781372793686,Bizum,IT,Milán,Entregado,2024-11-28 10:00:00
6445.0,1996,Lucía Fernández,10,Camiseta Adidas,Moda,05-25-2024,1.0,1194.6,1194.6,Transferencia,Germany,Barcelona,Entregado,2024-05-25 11:00:00
6446.0,1171,Lucía Fernández,70,Samsung Galaxy,hogar,03/04/2023,2.0,1083.0,2158.542245105068,Tarjeta,spain,Valencia,Pendiente,2023-04-03 11:00:00
,1195,Lucía Fernández,163,Aspiradora Dyson,Hogar,09-18-2023,1.0,1937.94,1937.94,Transferencia,France,Madrid,Pendiente,2023-09-18 15:00:00
6448.0,1187,Carlos Ruiz,118,Samsung Galaxy,Tecnología,2023-11-26,2.0,$973.58,,Bizum,FR,Lyon,Entregado,2023-11-26 04:00:00
6449.0,1778,Juan Pérez,193,Reloj Casio,Accesorios,07-06-2024,3.0,136.57,409.71,Transferencia,ES,Hamburgo,Pendiente,2024-07-06 23:00:00
6450.0,1411,pedro lópez,44,Reloj Casio,Accesorios,06-17-2024,4.0,1107.86,4431.44,Bizum,ES,Roma,Cancelado,2024-06-17 04:00:00
6451.0,1619,Pedro López,43,Silla Gaming,Hogar,11-28-2023,1.0,1683.78,1683.78,Tarjeta,DE,Milán,Entregado,2023-11-28 13:00:00
6452.0,1228,Pedro López,81,Aspiradora Dyson,Hogar,2023-09-21,4.0,1993.73,7974.92,Tarjeta,DE,Valencia,Cancelado,2023-09-21 22:00:00
6453.0,1536,LAURA TORRES,148,Bolso Gucci,Moda,07-19-2024,1.0,$866.38,,Transferencia,Italy,Lyon,Entregado,2024-07-19 08:00:00
6454.0,1663,Carlos Ruiz,183,Zapatillas Nike,Moda,10-07-2023,5.0,647.39,3236.95,Tarjeta,spain,Madrid,Pendiente,2023-10-07 17:00:00
6455.0,1696,Ana Sánchez,68,Samsung Galaxy,Tecnología,06/04/2023,4.0,1814.24,7256.96,PayPal,FR,Valencia,Pendiente,2023-04-06 22:00:00
6456.0,1972,Lucía Fernández,93,MacBook Pro,Tecnología,03/02/2024,2.0,$390.57,,Bizum,DE,Madrid,Entregado,2024-02-03 00:00:00
6457.0,1001,Carlos Ruiz,189,Monitor LG,Tecnología,2023-04-13,5.0,1234.7,6173.5,Bizum,Germany,Berlín,Entregado,2023-04-13 09:00:00
6458.0,1288,Ana Sánchez,19,Reloj Casio,Accesorios,26/06/2023,4.0,$817.37,,Transferencia,DE,Valencia,Pendiente,2023-06-26 18:00:00
6459.0,1643,Carlos Ruiz,111,Monitor LG,Tecnología,2024-01-17,1.0,91.75,91.75,Tarjeta,ES,Milán,Pendiente,2024-01-17 01:00:00
6460.0,1936,Pedro López,82,Camiseta Adidas,Moda,2024-09-29,1.0,701.1,701.1,Tarjeta,Italy,Valencia,Entregado,2024-09-29 12:00:00
6461.0,1518,Juan Pérez,11,Samsung Galaxy,Tecnología,2024-09-25,3.0,537.8,1515.121378910413,Transferencia,Italy,Valencia,Cancelado,2024-09-25 19:00:00
6462.0,1339,María García,179,MacBook Pro,TECHNOLOGY,01-29-2023,5.0,1375.32,6876.6,Tarjeta,DE,Hamburgo,Entregado,2023-01-29 11:00:00
6463.0,1042,Ana Sánchez,188,Samsung Galaxy,Tecnología,09-24-2023,3.0,1898.09,6615.620008152671,PayPal,spain,Madrid,Pendiente,2023-09-24 17:00:00
6464.0,1616,Lucía Fernández,68,AirPods,Tecnología,04-23-2024,5.0,543.41,2717.05,Transferencia,France,Roma,Entregado,2024-04-23 13:00:00
6465.0,1007,Ana Sánchez,140,Monitor LG,Tecnología,11-24-2024,2.0,1624.82,3249.64,Bizum,ES,Madrid,Pendiente,2024-11-24 19:00:00
6466.0,1908,Carlos Ruiz,50,Camiseta Adidas,Moda,04/09/2024,3.0,120.17,360.51,Tarjeta,ES,Milán,Cancelado,2024-09-04 20:00:00
6467.0,1361,Carlos Ruiz,154,Sony Headphones,HOGAR,20/12/2023,3.0,1080.86,3269.0824940232487,Bizum,ES,Hamburgo,Cancelado,2023-12-20 11:00:00
6468.0,1942,CARLOS RUIZ,153,AirPods,Tecnología,22/10/2023,1.0,150.39,150.39,Bizum,DE,Paris,Entregado,2023-10-22 19:00:00
6469.0,1624,David Gómez,101,Monitor LG,Tecnología,2024-09-24,5.0,1868.73,10780.431791996802,Transferencia,IT,Barcelona,Cancelado,2024-09-24 14:00:00
6470.0,1998,maría garcía,127,Reloj Casio,tech,14/01/2024,3.0,1535.04,4605.12,Transferencia,España,Lyon,Pendiente,2024-01-14 14:00:00
6471.0,1744,Carlos Ruiz,41,Bolso Gucci,Moda,07/02/2024,2.0,1319.32,2638.64,PayPal,ES,Paris,Pendiente,2024-02-07 06:00:00
6472.0,1969,María García,187,AirPods,Tecnología,2023-10-25,3.0,1649.55,4948.65,Transferencia,IT,Barcelona,Pendiente,2023-10-25 10:00:00
6473.0,1610,Carlos Ruiz,111,Teclado Logitech,Tecnología,06-28-2023,1.0,1298.56,1298.56,Tarjeta,FR,Madrid,Cancelado,2023-06-28 22:00:00
6474.0,1426,Lucía Fernández,46,Sony Headphones,Tecnología,26/01/2024,1.0,1938.2,1909.0947449958117,Bizum,spain,Milán,Entregado,2024-01-26 07:00:00
6475.0,1442,Ana Sánchez,60,Camiseta Adidas,Moda,09/09/2023,1.0,1430.78,1430.78,PayPal,FR,Madrid,Cancelado,2023-09-09 08:00:00
6476.0,1589,Ana Sánchez,159,AirPods,Tecnología,01-18-2023,2.0,1850.07,3700.14,Bizum,DE,Roma,Cancelado,2023-01-18 16:00:00
6477.0,1034,David Gómez,64,Reloj Casio,Accesorios,2023-02-08,1.0,1039.09,1039.09,Bizum,DE,Milán,Cancelado,2023-02-08 08:00:00
6478.0,1319,MARÍA GARCÍA,71,iPhone 13,Tecnología,19/04/2024,2.0,"242,96",,PayPal,España,Hamburgo,Cancelado,2024-04-19 16:00:00
6479.0,1918,David Gómez,49,Mochila North Face,Accesorios,2023-04-20,2.0,$1061.07,,Transferencia,FR,Berlín,Entregado,2023-04-20 09:00:00
6480.0,1032,Lucía Fernández,152,Reloj Casio,Accesorios,04-28-2023,2.0,262.48,524.96,Tarjeta,España,Milán,Cancelado,2023-04-28 14:00:00
6481.0,1426,Lucía Fernández,102,AirPods,Tecnología,29/07/2023,4.0,1189.06,4450.236122468522,Transferencia,Italy,Madrid,Cancelado,2023-07-29 20:00:00
6482.0,1749,Lucía Fernández,108,Mochila North Face,HOGAR,2024-03-01,1.0,970.16,970.16,Bizum,spain,Paris,Entregado,2024-03-01 16:00:00
6483.0,1661,Pedro López,46,AirPods,TECHNOLOGY,01-16-2023,2.0,1248.93,2497.86,Tarjeta,France,Barcelona,Entregado,2023-01-16 21:00:00
6484.0,1116,Lucía Fernández,78,Monitor LG,Tecnología,08-14-2023,3.0,29.99,89.97,Tarjeta,France,Paris,Cancelado,2023-08-14 15:00:00
6485.0,1965,Laura Torres,159,Mochila North Face,Accesorios,18/02/2023,1.0,397.73,457.05446593137367,Tarjeta,Italy,Paris,Entregado,2023-02-18 14:00:00
6486.0,1923,David Gómez,105,Samsung Galaxy,tech,09-12-2023,4.0,987.75,3951.0,Bizum,FR,Milán,Cancelado,2023-09-12 02:00:00
6487.0,1087,María García,1,Samsung Galaxy,Tecnología,02-02-2024,2.0,"1901,5",,Bizum,DE,Milán,Pendiente,2024-02-02 19:00:00
6488.0,1491,juan pérez,32,iPhone 13,Tecnología,2023-02-22,2.0,773.38,1546.76,Bizum,spain,Valencia,Pendiente,2023-02-22 13:00:00
6489.0,1064,María García,10,Sony Headphones,moda,16/05/2023,3.0,854.5,2563.5,Tarjeta,España,Roma,Cancelado,2023-05-16 07:00:00
6490.0,1865,CARLOS RUIZ,159,Camiseta Adidas,Moda,07-06-2023,4.0,1432.25,5729.0,Tarjeta,spain,Roma,Cancelado,2023-07-06 20:00:00
6491.0,1342,Lucía Fernández,164,Silla Gaming,Hogar,16/06/2023,1.0,1211.55,1211.55,Bizum,España,Milán,Cancelado,2023-06-16 14:00:00
6492.0,1505,Pedro López,13,Reloj Casio,Accesorios,2023-04-28,1.0,604.86,604.86,Bizum,España,Barcelona,Entregado,2023-04-28 01:00:00
6493.0,1225,Laura Torres,170,Silla Gaming,Hogar,03/08/2024,2.0,827.52,1655.04,Tarjeta,España,Barcelona,Cancelado,2024-08-03 17:00:00
6494.0,1243,Ana Sánchez,57,Sony Headphones,Tecnología,11-15-2024,5.0,443.22,2216.1,Tarjeta,FR,Valencia,Cancelado,2024-11-15 20:00:00
6495.0,1935,Lucía Fernández,122,MacBook Pro,Tecnología,16/12/2023,4.0,"1932,38",,PayPal,spain,Barcelona,Pendiente,2023-12-16 05:00:00
6496.0,1274,Carlos Ruiz,116,Monitor LG,Tecnología,2024-02-08,4.0,269.96,1079.84,Bizum,France,Milán,Pendiente,2024-02-08 11:00:00
6497.0,1974,Carlos Ruiz,197,Camiseta Adidas,Moda,03-16-2024,3.0,749.96,2249.88,Transferencia,Italy,Barcelona,Cancelado,2024-03-16 10:00:00
6498.0,1943,Juan Pérez,131,Zapatillas Nike,Moda,03-18-2023,4.0,61.42,245.68,PayPal,IT,Madrid,Entregado,2023-03-18 05:00:00
6499.0,1036,Juan Pérez,63,Teclado Logitech,tech,2024-04-19,1.0,$451.34,,Tarjeta,España,Berlín,Entregado,2024-04-19 22:00:00
6500.0,1658,Carlos Ruiz,141,AirPods,Tecnología,2024-03-14,2.0,"1563,14",,PayPal,France,Madrid,Pendiente,2024-03-14 12:00:00
6501.0,1928,Pedro López,20,Reloj Casio,Accesorios,2024-08-10,2.0,410.34,820.68,Bizum,France,Barcelona,Entregado,2024-08-10 12:00:00
6502.0,1286,David Gómez,147,Teclado Logitech,Tecnología,2024-08-20,4.0,169.33,677.32,Bizum,España,Roma,Cancelado,2024-08-20 16:00:00
6503.0,1626,Lucía Fernández,200,MacBook Pro,Tecnología,2023-11-19,3.0,954.16,2862.48,PayPal,Germany,Hamburgo,Cancelado,2023-11-19 20:00:00
6504.0,1370,ANA SÁNCHEZ,128,Sony Headphones,Tecnología,03-26-2024,4.0,29.84,119.36,Bizum,France,Lyon,Entregado,2024-03-26 17:00:00
6505.0,1997,Ana Sánchez,74,Bolso Gucci,Moda,21/08/2023,1.0,$178.68,,Tarjeta,IT,Berlín,Cancelado,2023-08-21 01:00:00
6506.0,1189,Carlos Ruiz,117,Silla Gaming,Hogar,13/11/2024,5.0,1617.18,8085.9,Transferencia,FR,Berlín,Pendiente,2024-11-13 17:00:00
6507.0,1275,David Gómez,39,Zapatillas Nike,Moda,2023-07-05,2.0,1545.23,3090.46,Bizum,España,Madrid,Pendiente,2023-07-05 11:00:00
6508.0,1843,María García,111,MacBook Pro,Tecnología,2023-10-28,5.0,1831.13,10281.311153359191,Bizum,France,Roma,Pendiente,2023-10-28 01:00:00
6509.0,1256,Laura Torres,148,Mochila North Face,Accesorios,01/08/2024,3.0,1710.49,4876.702718796678,PayPal,España,Milán,Cancelado,2024-08-01 02:00:00
6510.0,1008,María García,156,AirPods,Tecnología,27/03/2023,5.0,1369.52,6847.6,PayPal,FR,Barcelona,Pendiente,2023-03-27 13:00:00
6511.0,1633,juan pérez,172,Samsung Galaxy,Tecnología,2024-04-03,3.0,114.14,342.42,Transferencia,Italy,Paris,Cancelado,2024-04-03 22:00:00
6512.0,1188,Carlos Ruiz,133,Silla Gaming,Hogar,11-03-2023,5.0,1567.87,7839.35,Transferencia,FR,Berlín,Entregado,2023-11-03 13:00:00
6513.0,1244,Ana Sánchez,30,Camiseta Adidas,TECHNOLOGY,20/10/2023,2.0,1692.57,3363.0628788739473,Transferencia,ES,Barcelona,Entregado,2023-10-20 20:00:00
6514.0,1390,Pedro López,30,Cafetera Philips,Hogar,07/06/2024,1.0,1600.17,1600.17,Tarjeta,IT,Barcelona,Cancelado,2024-06-07 22:00:00
6515.0,1257,juan pérez,88,Aspiradora Dyson,Hogar,11/01/2023,3.0,1021.87,3065.61,Tarjeta,Germany,Paris,Cancelado,2023-01-11 19:00:00
6516.0,1249,Juan Pérez,72,AirPods,Tecnología,2023-12-30,5.0,473.47,2367.35,Transferencia,ES,Barcelona,Pendiente,2023-12-30 21:00:00
6517.0,1749,DAVID GÓMEZ,194,Mochila North Face,Accesorios,08/09/2023,1.0,1692.21,1692.21,Transferencia,FR,Barcelona,Pendiente,2023-09-08 18:00:00
6518.0,1291,Laura Torres,113,Sony Headphones,moda,2024-04-04,2.0,1457.05,2914.1,PayPal,France,Hamburgo,Cancelado,2024-04-04 16:00:00
6519.0,1040,Lucía Fernández,66,Camiseta Adidas,Moda,15/11/2023,1.0,1961.71,1961.71,Transferencia,IT,Barcelona,Pendiente,2023-11-15 06:00:00
6520.0,1954,Carlos Ruiz,141,Monitor LG,Tecnología,16/07/2024,4.0,319.83,1279.32,Transferencia,France,Lyon,Pendiente,2024-07-16 11:00:00
6521.0,1875,CARLOS RUIZ,34,Teclado Logitech,Tecnología,2023-10-16,5.0,459.07,2295.35,PayPal,España,Valencia,Cancelado,2023-10-16 07:00:00
6522.0,1549,Juan Pérez,9,Aspiradora Dyson,Hogar,06/12/2023,3.0,431.48,1294.44,Tarjeta,ES,Madrid,Entregado,2023-12-06 12:00:00
6523.0,1491,David Gómez,91,Silla Gaming,Hogar,2023-10-23,5.0,"1587,15",,PayPal,España,Madrid,Entregado,2023-10-23 05:00:00
6524.0,1772,Ana Sánchez,93,MacBook Pro,Tecnología,09-28-2024,1.0,381.95,381.95,Transferencia,Germany,Valencia,Entregado,2024-09-28 17:00:00
6525.0,1638,DAVID GÓMEZ,76,Cafetera Philips,Hogar,10-18-2024,4.0,142.65,570.6,Transferencia,IT,Hamburgo,Cancelado,2024-10-18 18:00:00
6526.0,1570,Lucía Fernández,152,Sony Headphones,TECHNOLOGY,10/09/2024,1.0,$1997.14,,Bizum,FR,Madrid,Cancelado,2024-09-10 01:00:00
6527.0,1485,Ana Sánchez,149,Teclado Logitech,Tecnología,01-02-2024,2.0,59.39,118.78,Tarjeta,DE,Valencia,Pendiente,2024-01-02 17:00:00
6528.0,1777,Carlos Ruiz,117,MacBook Pro,TECHNOLOGY,07-17-2023,4.0,1672.14,7580.035863356755,Tarjeta,DE,Barcelona,Pendiente,2023-07-17 06:00:00
6529.0,1079,pedro lópez,60,Cafetera Philips,Hogar,2024-02-02,4.0,737.08,2948.32,PayPal,FR,Barcelona,Entregado,2024-02-02 19:00:00
6530.0,1663,Lucía Fernández,95,AirPods,Tecnología,06-19-2024,1.0,1684.81,1684.81,Tarjeta,España,Roma,Cancelado,2024-06-19 02:00:00
6531.0,1032,Juan Pérez,24,Cafetera Philips,Hogar,2023-03-21,5.0,1113.69,5568.45,Transferencia,ES,Roma,Cancelado,2023-03-21 19:00:00
6532.0,1784,Laura Torres,16,Camiseta Adidas,Moda,10/11/2024,2.0,1804.25,3343.0613420578034,Tarjeta,España,Berlín,Entregado,2024-11-10 08:00:00
